dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes,metadata_raw__metadata_id,metadata_raw__source_row_number,metadata_raw__序号,metadata_raw__标识号,metadata_raw__角色,metadata_raw__角色别名,metadata_raw__角色类型,metadata_raw__一级行当,metadata_raw__二级行当,metadata_raw__来源剧目,metadata_raw__来源剧目别名,metadata_raw__来源剧目出处,metadata_raw__表演者,metadata_raw__语种,metadata_raw__关联角色,metadata_raw__谱式,metadata_raw__绘法,metadata_raw__图案,metadata_raw__主色,metadata_raw__主色寓意,metadata_raw__眉形,metadata_raw__眼型,metadata_raw__额头型,metadata_raw__鼻型,metadata_raw__嘴型,metadata_raw__绘法说明,metadata_raw__性格特征,metadata_raw__历史演变,metadata_raw__图像格式,metadata_raw__图像宽度,metadata_raw__图像高度,metadata_raw__图像大小,metadata_raw__图像水平分辨率,metadata_raw__图像垂直分辨率,metadata_raw__图像位深度,metadata_raw__图像创建日期,metadata_raw__角色简介,metadata_raw__来源剧目简介,metadata_raw__表演者简介,metadata_raw__流派,metadata_raw__参考资料
modern_v1,211,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-211-s.jpg,opera-18-211-s.jpg,爬虫脸谱图集/opera-18-211-s.jpg,211,211,黄隆基,霸王庄,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14583,3f3528716ce6cdada0d909c1e068693994a1192258540280d862dee138bc09ba,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,211,212,211,,黄隆基,,英雄类,净,武净,霸王庄,英雄反正、拿黄隆基,施公案,钱金福,中文,罗四虎,花三块瓦脸,勾脸,,蓝色,,钩眉,花眼窝,胆形,碎鼻窝,,,,,jpg,412,502,45.5,150,150,24,2020.1.5,,,,,
modern_v1,212,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-212-s.jpg,opera-18-212-s.jpg,爬虫脸谱图集/opera-18-212-s.jpg,212,212,巴永泰,连环套,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13862,3952e48e27b816550c1d208904709cbd53db8698b83ddadac82170fb7f10214c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,212,213,212,,巴永泰,,将官类,净,武净,连环套,盗御马,施公案,通用,中文,窦尔敦,三块瓦脸,勾脸,,红色,,刀眉,直眼窝,圆形,满鼻窝,,,,,jpg,412,502,37.2,150,150,24,2020.1.5,,,,,
modern_v1,213,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-213-s.jpg,opera-18-213-s.jpg,爬虫脸谱图集/opera-18-213-s.jpg,213,213,焦振远,剑峰山,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14283,287043e5e6765f36657213e1a94cd06b7891a504c3f427893e2812471f45cc15,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,213,214,213,,焦振远,,英雄类,净,武净,剑峰山,拿焦振远、五老会、五鬼一条龙,彭公案,裘盛戎,中文,张耀宗,三块瓦脸,勾脸,,蓝色,,螳螂眉,老眼窝,随意形,尖鼻窝,,,,,jpg,412,502,41,150,150,24,2020.1.5,,,,,
modern_v1,214,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-214-s.jpg,opera-18-214-s.jpg,爬虫脸谱图集/opera-18-214-s.jpg,214,214,花德雷,溪皇庄,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13263,ff673d3c0a4c846720a754a6c2adf79d913f5f3b251e0d7f2f04d52d40dca2ee,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,214,215,214,,花德雷,,英雄类,净,武净,溪皇庄,大溪皇庄 、拿花德雷,彭公案,侯喜瑞,中文,彭鹏,三块瓦脸,勾脸,,白色,,凝眉,环眼窝,蝙蝠形,笑鼻窝,,,,,jpg,412,502,53.2,150,150,24,2020.1.5,,此剧见《彭公案》第八十八至九十三回。传统京剧剧目，该剧剧情：溪皇庄土豪花德雷与采花蜂尹亮为友，采花害命。彭朋私访，为花识破，押禁土牢。徐胜、刘芳四处寻访，遇镖客诸彪及贾亮，定计各携妻女，乔装卖艺人，乘花庆寿时混入，救出彭朋，力擒花德雷。,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,215,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-215-s.jpg,opera-18-215-s.jpg,爬虫脸谱图集/opera-18-215-s.jpg,215,215,武天虬,恶虎村,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14207,11bbe0a6d5755c3b8303287983e4bab41b0d748a132fec3c50b64a2114990171,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,215,216,215,,武天虬,,英雄类,净,武净,恶虎村,江都县、三义绝交、三雄绝义,施公案,许德义,中文,濮天雕,花三块瓦脸,勾脸,,绿色,,钩眉,花眼窝,如意钩形,碎鼻窝,,,,,jpg,412,502,41.5,150,150,24,2020.1.5,,,许德义（1886年-1944年），名全增，北京人，京剧武净演员。其父为“奎派”老生许荫棠。自幼坐科福寿科班，工武净，拜前辈武净范福泰为师，与范福泰之子范宝亭是师兄弟。出科后，他为杨小楼的得力配角。许德义武功基础磁实，长靠短打皆精，以勇猛见长，英气勃勃，颇有大将风度。其为人直爽性格倔强，对艺术极端负责，台上从不懈怠，全力以赴。如有演出瑕疵，都会引起他深深的自责，“许德义自责”逐渐传为梨园佳话。,,
modern_v1,216,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-216-s.jpg,opera-18-216-s.jpg,爬虫脸谱图集/opera-18-216-s.jpg,216,216,李佩,落马湖,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13769,2627e1a5d1f00480ee851a8314c048a272372fe5fa4b8e748259a7ddcf998da3,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,216,217,216,,李佩,,英雄类,净,武净,落马湖,望江居、拿李佩,施公案,钱金福,中文,何路通,三块瓦脸,勾脸,,紫红色,,奸眉,尖眼窝,圆形,卷鼻窝,,,,,jpg,412,502,35.6,150,150,24,2020.1.5,,,,,
modern_v1,217,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-217-s.jpg,opera-19-217-s.jpg,爬虫脸谱图集/opera-19-217-s.jpg,217,217,蔡天化,淮安府,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13099,537dd49516b04c20c3ee7dc59b07e2a3a6dfd71855a516bda1a914e31df5b5db,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,217,218,217,,蔡天化,,英雄类,净,武净,淮安府,拿蔡天化、双盗印、北极观,施公案,侯喜瑞,中文,黄天霸,僧道脸,勾脸,,油白色,,棒槌眉,尖眼窝,舍利子形,笑鼻窝,,,,,jpg,412,502,35.6,150,150,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,218,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-218-s.jpg,opera-19-218-s.jpg,爬虫脸谱图集/opera-19-218-s.jpg,218,218,邓九公,十三妹,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12604,7f4d55eb618ee0f2f65ac661f3953cecc4a1f7c71fb9eda3e579c37fd45bb333,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,218,219,218,,邓九公,邓总兵,英雄类,净,副净,十三妹,悦来店,儿女英雄传,郝寿臣,中文,何玉凤,三块瓦脸,勾脸,,粉红色,,直眉,老眼窝,,满鼻窝,,,,,jpg,412,502,32.6,150,150,24,2020.1.5,,,郝寿臣（1886年-1961年），著名京剧表演艺术家、教育家，工架子花脸。原籍河北香河，幼年随父迁京，从师吕福善、唐永常、朱子久、阎宝恒等学艺。郝寿臣融金秀山铜锤与黄润甫架子两家艺术于一炉，唱念上自成一格，创成被誉为“架子花脸铜锤唱”的郝派艺术。他以气魄取胜，唱念韵味浑厚，工架凝练，表演浑然一体。他艺术态度严谨，善于刻画人物，数十年艺术生涯中，在220余个剧目中扮演过160多个主要和次要角色。与侯喜瑞、金少山并称“净行三杰”。,,
modern_v1,219,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-219-s.jpg,opera-19-219-s.jpg,爬虫脸谱图集/opera-19-219-s.jpg,219,219,郎如豹,李海坞,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13679,9df8e9299e6eebbe765e1c1e03c4a63fa92e3a8c1a468dec3595132c17e244bb,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,219,220,219,,郎如豹,,英雄类,净,武净,李海坞,里海坞、拿郎如豹,施公案,侯喜瑞,中文,黄天霸,三块瓦脸,勾脸,,灰色,,棒槌眉,大奸眼窝,线形,碎鼻窝,,,,,jpg,412,502,40.4,150,150,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,220,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-220-s.jpg,opera-19-220-s.jpg,爬虫脸谱图集/opera-19-220-s.jpg,220,220,窦虎,叭蜡庙,歪脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14894,18b90772b956a951dab0133db3e6e5dd7c67973a7cacc1c19daeabf88cedc9ac,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,220,221,220,,窦虎,,英雄类,净,武净,叭蜡庙,招贤镇、水龙窝、拿费德功,施公案,通用,中文,米龙,歪脸,勾脸,,黄色,,凝眉,鸟眼窝,螺形,歪鼻窝,歪嘴,,,,jpg,412,502,47.7,150,150,24,2020.1.5,,,,,
modern_v1,221,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-221-s.jpg,opera-19-221-s.jpg,爬虫脸谱图集/opera-19-221-s.jpg,221,221,曹宝,天官赐福,元宝脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13581,9152de7bd8266722682ede6d238e4a754b33703b1e24f62043c4b4a62118737e,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,221,222,221,,曹宝,纳珍天尊,神怪类,净,正净,天官赐福,大赐福,封神演义,钱金福,中文,萧升,元宝脸,勾脸,,红色,,柳叶眉,垂眼窝,,尖鼻窝,,,,,jpg,412,502,35,150,150,24,2020.1.5,,,,,
modern_v1,222,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-222-s.jpg,opera-19-222-s.jpg,爬虫脸谱图集/opera-19-222-s.jpg,222,222,亢金龙,琵琶洞,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13770,0747d8074043a7cb0726773d57100edc19dd8e5ca07a9a1cce1ecb97649de51a,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,222,223,222,,亢金龙,李道通,神怪类,净,武净,琵琶洞,,西游记,通用,中文,昴日鸡,象形脸,勾脸,,黑色,,,,钱形,蒜头鼻窝,元宝嘴,,,,jpg,412,502,38.7,150,150,24,2020.1.5,,,,,
modern_v1,223,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-223-s.jpg,opera-19-223-s.jpg,爬虫脸谱图集/opera-19-223-s.jpg,223,223,王灵官,泗州城,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13421,4192e1a8a9bde762e3784ed7c17c47b4809936aed75fa30175a7c13684d404ba,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,223,224,223,,王灵官,,神怪类,净,正净,泗州城,泗水城,,钱金福,中文,,整脸,揉脸,,红色,,卧蚕眉,丹凤眼窝,火焰形,满鼻窝,,,,,jpg,412,502,35.2,150,150,24,2020.1.5,,,,,
modern_v1,224,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-224-s.jpg,opera-19-224-s.jpg,爬虫脸谱图集/opera-19-224-s.jpg,224,224,昴日鸡,琵琶洞,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15472,c0a77dc636b2cd0e34694b47894a5e43d38bb15017bd3503bd3566d25a609068,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,224,225,224,,昴日鸡,昴日星官,神怪类,净,武净,琵琶洞,,西游记,傅德威,中文,亢金龙,象形脸,勾脸,,红色,,钩眉,尖眼窝,火焰形,,雷公嘴,,,,jpg,412,502,47.1,150,150,24,2020.1.5,,,傅德威（1916年～1988年）北京人，京剧武生演员，他以长靠武生见长。1930年，考入中华戏曲专科学校第一班德字科，初习老生，由陈少五开蒙，后改武生，从沈三玉、丁永利、程永龙、钱富川学戏。1934年拜杨小楼为师，1941年拜入尚和玉门下。他自幼勤奋好学，刻苦研练，许多戏得自尚和玉亲传。1956年入中国戏曲学校为教师，还曾在北京市戏曲学校、上海市戏曲学校兼课，桃李遍于海内。,,
modern_v1,225,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-225-s.jpg,opera-19-225-s.jpg,爬虫脸谱图集/opera-19-225-s.jpg,225,225,玉帝,弼马温,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13966,d42b10cebf446de753e00bc52bb5fce28f6c5c0595d07c63021480c8e2e1a858,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,225,226,225,,玉帝,玉皇大帝,神怪类,净,副净,弼马温,,西游记,奚啸伯,中文,孙悟空,三块瓦脸,勾脸,,银色,,凝眉,直眼窝,,尖鼻窝,,,,,jpg,412,502,42.4,150,150,24,2020.1.5,,,,,
modern_v1,226,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-226-s.jpg,opera-19-226-s.jpg,爬虫脸谱图集/opera-19-226-s.jpg,226,226,李靖,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14063,554d806c2fc8f254eb405390a90a4bcea223fa419e430635440d971d9e7e6d0c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,226,227,226,,李靖,李天王,神怪类,净,正净,安天会,闹天宫,西游记,钱金福,中文,孙悟空,三块瓦脸,勾脸,,红色,,刀眉,直眼窝,戟形,满鼻窝,,,,,jpg,412,502,38.6,150,150,24,2020.1.5,,,,,
modern_v1,227,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-227-s.jpg,opera-19-227-s.jpg,爬虫脸谱图集/opera-19-227-s.jpg,227,227,释迦摩尼,真假美猴王,神仙脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14019,952d1ca075771481bd4987309b6efe782977f1d6326837ccee7217b95f7e7600,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,227,228,227,,释迦摩尼,如来佛祖,神怪类,净,正净,真假美猴王,,西游记,通用,中文,大鹏,神仙脸,勾脸,,金色,,本眉,鸟眼窝,舍利子形,满鼻窝,,,,,jpg,412,502,43.1,150,150,24,2020.1.5,,,,,
modern_v1,228,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-228-s.jpg,opera-19-228-s.jpg,爬虫脸谱图集/opera-19-228-s.jpg,228,228,孙悟空,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14481,f04fdaa0b1b15755323906ee693b792456756ee39d4cd651ed238d309bc967af,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,228,229,228,,孙悟空,齐天大圣、孙行者,神怪类,生,武生,安天会,闹天宫,西游记,李万春,中文,释迦摩尼,象形脸,勾脸,,红色,,,圆眼窝,卍字形,蒜头鼻窝,雷公嘴,,,,jpg,412,502,43.4,150,150,24,2020.1.5,,,李万春（1911-1985），满洲正黄旗人，工老生、武生，著名京剧表演艺术家、戏曲艺术教育家。父亲李永利是著名武花脸演员，母亲李砚秀是京剧旦角演员。李万春自幼随父练功学戏。他除了接受家传外，其父广请名师授艺，先后受教于徐德增、于德智、崔凤鸣、项鼎新等老师，为他唱念功夫的发展起到了颇重要的奠基作用。李氏一家来到北京之后，余叔岩收李万春为义子，他边演出边广收博取，受到马连良、尚小云等名家的指导，文戏投师余叔岩，武戏投师杨小楼，两位大师认真传艺，宠爱极致，均收认他为螟蛉义子。,,
modern_v1,229,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-229-s.jpg,opera-20-229-s.jpg,爬虫脸谱图集/opera-20-229-s.jpg,229,229,赵天君,安天会,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13926,e06dd7179284e26b0f45aa80f331eaa4e1c59fff831a0a6f589c1f96952b80ab,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,229,230,229,,赵天君,赵公明、赵玄坛,神怪类,净,正净,安天会,闹天宫,西游记,侯喜瑞,中文,温天君、马天君、刘天君,六分脸,勾脸,,黑色,,火焰眉,垂眼窝,眼形,,,,,,jpg,412,502,41.8,150,150,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,230,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-230-s.jpg,opera-20-230-s.jpg,爬虫脸谱图集/opera-20-230-s.jpg,230,230,温天君,安天会,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14555,50303cf80a38e148623e86e8d87929bf1e86aac3b86f316f8f4e485f5e63a54e,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,230,231,230,,温天君,,神怪类,净,武净,安天会,闹天宫,西游记,通用,中文,赵天君、马天君、刘天君,花三块瓦脸,勾脸,,绿色,,蝙蝠眉,,葫芦形,碎鼻窝,吊死鬼嘴,,,,jpg,412,502,45.7,150,150,24,2020.1.5,,,,,
modern_v1,231,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-231-s.jpg,opera-20-231-s.jpg,爬虫脸谱图集/opera-20-231-s.jpg,231,231,马天君,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13306,f30f9629ae2047e6a2aeeb4abd469adae86fb7afa8d6bd576ea09c85b9c86019,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,231,232,231,,马天君,,神怪类,净,武净,安天会,闹天宫,西游记,通用,中文,赵天君、温天君、刘天君,三块瓦脸,勾脸,,白色,,云眉,尖眼窝,火焰形、眼形,尖鼻窝,,,,,jpg,412,502,36.7,150,150,24,2020.1.5,,,,,
modern_v1,232,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-232-s.jpg,opera-20-232-s.jpg,爬虫脸谱图集/opera-20-232-s.jpg,232,232,刘天君,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14215,eeabed3b3e10330b23e02b97c6b27ed1baab2c04b29537d13fb001824ce684db,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,232,233,232,,刘天君,,神怪类,净,武净,安天会,闹天宫,西游记,通用,中文,赵天君、文天君、马天君,三块瓦脸,勾脸,,红色,,直眉,直眼窝,火焰形,尖鼻窝,,,,,jpg,412,502,39.9,150,150,24,2020.1.5,,,,,
modern_v1,233,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-233-s.jpg,opera-20-233-s.jpg,爬虫脸谱图集/opera-20-233-s.jpg,233,233,巨灵神,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13945,454a8804bf5e68c7d1bc2fb3d019fb91a1f79207cf7d5d538e86e713a0319f8e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,233,234,233,,巨灵神,,神怪类,净,武净,安天会,闹天宫,西游记,侯喜瑞,中文,孙悟空,象形脸,勾脸,,白色,,,,面形,蒜头鼻窝,元宝嘴,,,,jpg,412,502,40.6,150,150,24,2020.1.5,,,侯喜瑞（1892年2月23日-1983年2月22日），京剧净角。幼入富连成科班，先学梆子老生，后师从韩乐卿学架子花脸和武花脸戏。出科后拜黄润甫为师，颇得真传，并在严承师教基础上，根据自身条件扬长避短，形成新的艺术风格“侯派”，与金少山、郝寿臣三足鼎立。侯喜瑞虽然嗓音较哑，但字准音足，听起来简练隽永，字字入耳。早年在富连成社担任武生净行教师，晚年在中国戏曲学院、北京市戏曲学校任教。,,
modern_v1,234,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-234-s.jpg,opera-20-234-s.jpg,爬虫脸谱图集/opera-20-234-s.jpg,234,234,青龙,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15935,9d33a11ddf8100bc2c5e9aeb5fd44cb577e585fd7de3789cc272bc876f71b115,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.,234,235,234,,青龙,,神怪类,净,武净,安天会,闹天宫,西游记,通用,中文,白虎,象形脸,勾脸,,蓝色,,龙角眉,圆眼窝,火焰形,蒜头鼻窝,火盆嘴,,,,jpg,412,502,51.5,150,150,24,2020.1.5,,,,,
