dataset_version,image_id,image_path,image_filename,archive_member_name,sequence,candidate_metadata_id,role,opera,raw_face_type,mapping_status,mapping_evidence,label_status,image_read_status,image_file_format,image_width,image_height,image_file_size_bytes,image_sha256,sha256_group_size,duplicate_sha256_within_272,metadata_image_format,metadata_image_width,metadata_image_height,paper_mentioned_model_category,modern_v1_included,modern_v1_exclusion_reason,split,split_seed,notes
modern_v1,206,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-206-s.jpg,opera-18-206-s.jpg,爬虫脸谱图集/opera-18-206-s.jpg,206,206,金大力,叭蜡庙,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12591,4f07c36aa1e548776524f2b7f7a1ff538ef7cbb695a743c7d7892bbccc7ffe2f,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,207,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-207-s.jpg,opera-18-207-s.jpg,爬虫脸谱图集/opera-18-207-s.jpg,207,207,朱光祖,连环套,枣核脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12768,abbbea66356bf542aede539326257a74c247cf6e3d6594a5c1c361876c1e50df,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,208,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-208-s.jpg,opera-18-208-s.jpg,爬虫脸谱图集/opera-18-208-s.jpg,208,208,濮大勇,九龙杯,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14205,a520836a2dc817932f6054d0ff044d4504f5f90db390bdea0f3e0702e89a848c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,209,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-209-s.jpg,opera-18-209-s.jpg,爬虫脸谱图集/opera-18-209-s.jpg,209,209,黄三泰,九龙杯,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13039,23b18a9485b29f4cd5b4082a4a1eaec89a19e952412900e7927b0426a87fb9c4,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,210,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-210-s.jpg,opera-18-210-s.jpg,爬虫脸谱图集/opera-18-210-s.jpg,210,210,何路通,落马湖,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14642,3f9452e3807d58143749b808d449f538503a62b7a1b14a439dd32d2ff1f95b36,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,211,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-211-s.jpg,opera-18-211-s.jpg,爬虫脸谱图集/opera-18-211-s.jpg,211,211,黄隆基,霸王庄,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14583,3f3528716ce6cdada0d909c1e068693994a1192258540280d862dee138bc09ba,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,212,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-212-s.jpg,opera-18-212-s.jpg,爬虫脸谱图集/opera-18-212-s.jpg,212,212,巴永泰,连环套,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13862,3952e48e27b816550c1d208904709cbd53db8698b83ddadac82170fb7f10214c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,213,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-213-s.jpg,opera-18-213-s.jpg,爬虫脸谱图集/opera-18-213-s.jpg,213,213,焦振远,剑峰山,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14283,287043e5e6765f36657213e1a94cd06b7891a504c3f427893e2812471f45cc15,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,214,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-214-s.jpg,opera-18-214-s.jpg,爬虫脸谱图集/opera-18-214-s.jpg,214,214,花德雷,溪皇庄,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13263,ff673d3c0a4c846720a754a6c2adf79d913f5f3b251e0d7f2f04d52d40dca2ee,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,215,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-215-s.jpg,opera-18-215-s.jpg,爬虫脸谱图集/opera-18-215-s.jpg,215,215,武天虬,恶虎村,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14207,11bbe0a6d5755c3b8303287983e4bab41b0d748a132fec3c50b64a2114990171,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,216,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-18-216-s.jpg,opera-18-216-s.jpg,爬虫脸谱图集/opera-18-216-s.jpg,216,216,李佩,落马湖,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13769,2627e1a5d1f00480ee851a8314c048a272372fe5fa4b8e748259a7ddcf998da3,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,217,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-217-s.jpg,opera-19-217-s.jpg,爬虫脸谱图集/opera-19-217-s.jpg,217,217,蔡天化,淮安府,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13099,537dd49516b04c20c3ee7dc59b07e2a3a6dfd71855a516bda1a914e31df5b5db,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,218,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-218-s.jpg,opera-19-218-s.jpg,爬虫脸谱图集/opera-19-218-s.jpg,218,218,邓九公,十三妹,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,12604,7f4d55eb618ee0f2f65ac661f3953cecc4a1f7c71fb9eda3e579c37fd45bb333,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,219,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-219-s.jpg,opera-19-219-s.jpg,爬虫脸谱图集/opera-19-219-s.jpg,219,219,郎如豹,李海坞,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13679,9df8e9299e6eebbe765e1c1e03c4a63fa92e3a8c1a468dec3595132c17e244bb,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,220,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-220-s.jpg,opera-19-220-s.jpg,爬虫脸谱图集/opera-19-220-s.jpg,220,220,窦虎,叭蜡庙,歪脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14894,18b90772b956a951dab0133db3e6e5dd7c67973a7cacc1c19daeabf88cedc9ac,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,221,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-221-s.jpg,opera-19-221-s.jpg,爬虫脸谱图集/opera-19-221-s.jpg,221,221,曹宝,天官赐福,元宝脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13581,9152de7bd8266722682ede6d238e4a754b33703b1e24f62043c4b4a62118737e,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,222,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-222-s.jpg,opera-19-222-s.jpg,爬虫脸谱图集/opera-19-222-s.jpg,222,222,亢金龙,琵琶洞,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13770,0747d8074043a7cb0726773d57100edc19dd8e5ca07a9a1cce1ecb97649de51a,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,223,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-223-s.jpg,opera-19-223-s.jpg,爬虫脸谱图集/opera-19-223-s.jpg,223,223,王灵官,泗州城,整脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13421,4192e1a8a9bde762e3784ed7c17c47b4809936aed75fa30175a7c13684d404ba,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,224,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-224-s.jpg,opera-19-224-s.jpg,爬虫脸谱图集/opera-19-224-s.jpg,224,224,昴日鸡,琵琶洞,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15472,c0a77dc636b2cd0e34694b47894a5e43d38bb15017bd3503bd3566d25a609068,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,225,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-225-s.jpg,opera-19-225-s.jpg,爬虫脸谱图集/opera-19-225-s.jpg,225,225,玉帝,弼马温,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13966,d42b10cebf446de753e00bc52bb5fce28f6c5c0595d07c63021480c8e2e1a858,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,226,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-226-s.jpg,opera-19-226-s.jpg,爬虫脸谱图集/opera-19-226-s.jpg,226,226,李靖,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14063,554d806c2fc8f254eb405390a90a4bcea223fa419e430635440d971d9e7e6d0c,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,227,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-227-s.jpg,opera-19-227-s.jpg,爬虫脸谱图集/opera-19-227-s.jpg,227,227,释迦摩尼,真假美猴王,神仙脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14019,952d1ca075771481bd4987309b6efe782977f1d6326837ccee7217b95f7e7600,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,228,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-19-228-s.jpg,opera-19-228-s.jpg,爬虫脸谱图集/opera-19-228-s.jpg,228,228,孙悟空,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14481,f04fdaa0b1b15755323906ee693b792456756ee39d4cd651ed238d309bc967af,1,no,jpg,412,502,not_evaluated,yes,,validation,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,229,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-229-s.jpg,opera-20-229-s.jpg,爬虫脸谱图集/opera-20-229-s.jpg,229,229,赵天君,安天会,六分脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13926,e06dd7179284e26b0f45aa80f331eaa4e1c59fff831a0a6f589c1f96952b80ab,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,230,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-230-s.jpg,opera-20-230-s.jpg,爬虫脸谱图集/opera-20-230-s.jpg,230,230,温天君,安天会,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14555,50303cf80a38e148623e86e8d87929bf1e86aac3b86f316f8f4e485f5e63a54e,1,no,jpg,412,502,not_evaluated,yes,,test,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,231,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-231-s.jpg,opera-20-231-s.jpg,爬虫脸谱图集/opera-20-231-s.jpg,231,231,马天君,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13306,f30f9629ae2047e6a2aeeb4abd469adae86fb7afa8d6bd576ea09c85b9c86019,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,232,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-232-s.jpg,opera-20-232-s.jpg,爬虫脸谱图集/opera-20-232-s.jpg,232,232,刘天君,安天会,三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14215,eeabed3b3e10330b23e02b97c6b27ed1baab2c04b29537d13fb001824ce684db,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,233,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-233-s.jpg,opera-20-233-s.jpg,爬虫脸谱图集/opera-20-233-s.jpg,233,233,巨灵神,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,13945,454a8804bf5e68c7d1bc2fb3d019fb91a1f79207cf7d5d538e86e713a0319f8e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,234,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-234-s.jpg,opera-20-234-s.jpg,爬虫脸谱图集/opera-20-234-s.jpg,234,234,青龙,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15935,9d33a11ddf8100bc2c5e9aeb5fd44cb577e585fd7de3789cc272bc876f71b115,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,235,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-235-s.jpg,opera-20-235-s.jpg,爬虫脸谱图集/opera-20-235-s.jpg,235,235,杨戬,安天会,花三块瓦脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14568,c7f40627e6c243ecefbd29224f0ac4376c84976b108e2c8320d550410fd557d2,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,236,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-236-s.jpg,opera-20-236-s.jpg,爬虫脸谱图集/opera-20-236-s.jpg,236,236,白虎,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14475,e6501d260575615a90f87fd84cfe182a8f46bf5a751abd6df8cf4abc38119282,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,237,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-237-s.jpg,opera-20-237-s.jpg,爬虫脸谱图集/opera-20-237-s.jpg,237,237,罗猴,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14631,f2d1767caed774819cf3d04bd0fbdd2487df213ef3ed73c384092ac33371f863,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,238,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-238-s.jpg,opera-20-238-s.jpg,爬虫脸谱图集/opera-20-238-s.jpg,238,238,墨猴,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14048,3446661f343c8afa4d841554b63cf57fc4f55c652394bd6b144cc334e161cd31,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,239,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-239-s.jpg,opera-20-239-s.jpg,爬虫脸谱图集/opera-20-239-s.jpg,239,239,通臂猿,石猴出世,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14459,8821858b111e25848723e483614a449be5b8c3ba24625e5ea1249dc268b795ec,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,240,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-20-240-s.jpg,opera-20-240-s.jpg,爬虫脸谱图集/opera-20-240-s.jpg,240,240,白猿,八仙斗白猿,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14200,0a64f5ecbae56d9c5cd7e6902e603a17dcdaad013eccde59752d6247535155f5,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,241,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-241-s.jpg,opera-21-241-s.jpg,爬虫脸谱图集/opera-21-241-s.jpg,241,241,天罡,安天会,神仙脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14538,c2453ba3b7ddce318e9481018a02598de34aa65881e13658f105bc70aeeba454,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,242,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-242-s.jpg,opera-21-242-s.jpg,爬虫脸谱图集/opera-21-242-s.jpg,242,242,煞神,问樵闹府,碎脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15410,6535896720529dabf0d0353cd3d636c4a29a6723cb4c1b14e2c92afb7d1bc706,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,243,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-243-s.jpg,opera-21-243-s.jpg,爬虫脸谱图集/opera-21-243-s.jpg,243,243,地煞,安天会,神仙脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14932,61002492175df0d544ab587918b5be4be4c2d05660989d49854247cc8c5bb54b,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,244,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-244-s.jpg,opera-21-244-s.jpg,爬虫脸谱图集/opera-21-244-s.jpg,244,244,雷公,安天会,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,15945,ac135207da66bf5b5a697a4d4dbb4046de398990d6b0f44a42272f353e5b6889,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,245,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-245-s.jpg,opera-21-245-s.jpg,爬虫脸谱图集/opera-21-245-s.jpg,245,245,牛魔王,芭蕉扇,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14622,7160cb0133da128fd5ecc76c33de67fd5cad978f7f43d620aff375fe42eac43e,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,246,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-246-s.jpg,opera-21-246-s.jpg,爬虫脸谱图集/opera-21-246-s.jpg,246,246,猪八戒,高老庄,象形脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14661,d35830897952114a65952ce786e9c4e8fcd4098293c08cb23da12ea6dd88b751,1,no,jpg,412,502,not_evaluated,yes,,train,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
modern_v1,247,data/raw/脸谱/整理工作/爬虫脸谱图集.zip::爬虫脸谱图集/opera-21-247-s.jpg,opera-21-247-s.jpg,爬虫脸谱图集/opera-21-247-s.jpg,247,247,沙僧,流沙河,僧道脸,user_confirmed_sequence_mapping,Project owner confirmed on 2026-09-20 that Excel 序号 and the image filename number are one-to-one for the current POPF dataset.,present,readable,JPEG,123,150,14908,7ee8a8b69040eeaf63b3e4a788a57a9446c8a5fed47e625b1dbcd902970ce3c8,1,no,jpg,412,502,not_evaluated,no,class_below_min_samples_per_class_10,,42,Sequence mapping is accepted for the current project dataset based on project-owner confirmation. Label analysis uses the current XLS raw 谱式 values.
